Time_Stamp_Seconds,People_Detected,No_Detection
8.477812571603147,9,False
8.55418926143741,8,False
8.630565951271672,9,False
8.706942641105934,10,False
8.783319330940197,10,False
8.859696020774459,10,False
8.936072710608721,10,False
9.012449400442986,11,False
9.088826090277248,11,False
9.16520278011151,10,False
9.241579469945773,10,False
9.317956159780037,10,False
9.394332849614296,9,False
9.47070953944856,9,False
9.547086229282822,9,False
9.623462919117085,9,False
9.699839608951349,9,False
9.776216298785611,10,False
9.852592988619874,10,False
9.928969678454136,12,False
10.005346368288398,12,False
10.08172305812266,12,False
10.158099747956925,12,False
10.234476437791184,12,False
10.31085312762545,11,False
10.387229817459712,11,False
10.463606507293974,12,False
10.539983197128237,12,False
10.6163598869625,12,False
10.69273657679676,11,False
10.769113266631024,11,False
10.845489956465286,11,False
10.921866646299549,11,False
10.998243336133813,10,False
11.074620025968075,9,False
11.150996715802338,8,False
11.2273734056366,9,False
11.303750095470862,9,False
11.380126785305125,9,False
11.456503475139389,7,False
11.53288016497365,8,False
11.609256854807912,9,False
11.685633544642176,9,False
11.762010234476438,9,False
11.8383869243107,10,False
11.914763614144965,8,False
11.991140303979224,7,False
12.067516993813488,7,False
12.14389368364775,8,False
12.220270373482013,8,False
12.296647063316277,9,False
12.37302375315054,8,False
12.449400442984802,8,False
12.525777132819064,8,False
12.602153822653326,8,False
12.678530512487589,8,False
12.754907202321853,8,False
12.831283892156112,9,False
12.907660581990376,10,False
12.98403727182464,10,False
13.060413961658902,9,False
13.136790651493165,9,False
13.213167341327429,9,False
13.28954403116169,9,False
13.365920720995952,9,False
13.442297410830214,9,False
13.518674100664477,9,False
13.59505079049874,10,False
13.671427480333003,10,False
13.747804170167266,10,False
13.824180860001528,10,False
13.90055754983579,9,False
13.976934239670053,11,False
14.053310929504317,12,False
14.129687619338576,12,False
14.20606430917284,11,False
14.282440999007102,11,False
14.358817688841366,11,False
14.435194378675629,11,False
14.511571068509893,11,False
14.587947758344152,11,False
14.664324448178416,11,False
14.740701138012678,11,False
14.81707782784694,11,False
14.893454517681205,11,False
14.969831207515467,11,False
15.04620789734973,11,False
15.122584587183992,10,False
15.198961277018254,11,False
15.275337966852517,11,False
15.35171465668678,11,False
15.42809134652104,11,False
15.504468036355304,11,False
15.580844726189566,10,False
15.65722141602383,10,False
15.733598105858093,10,False
15.809974795692357,10,False
15.886351485526616,9,False
15.96272817536088,10,False
16.039104865195142,11,False
16.115481555029405,10,False
16.191858244863667,11,False
16.26823493469793,10,False
16.34461162453219,11,False
16.420988314366454,11,False
16.497365004200716,10,False
16.57374169403498,10,False
16.650118383869245,10,False
16.726495073703507,10,False
16.80287176353777,10,False
16.879248453372032,10,False
16.955625143206294,11,False
17.032001833040557,11,False
17.10837852287482,12,False
17.18475521270908,10,False
17.261131902543344,10,False
17.337508592377606,10,False
17.41388528221187,9,False
17.49026197204613,9,False
17.566638661880393,11,False
17.643015351714656,11,False
17.719392041548918,12,False
17.79576873138318,12,False
17.872145421217443,12,False
17.94852211105171,11,False
18.02489880088597,11,False
18.101275490720237,11,False
18.177652180554496,11,False
18.25402887038876,11,False
18.33040556022302,10,False
18.406782250057283,10,False
18.483158939891545,11,False
18.559535629725808,11,False
18.63591231956007,11,False
18.712289009394333,10,False
18.788665699228595,10,False
18.865042389062857,10,False
18.94141907889712,10,False
19.017795768731386,10,False
19.094172458565644,10,False
19.170549148399907,12,False
19.24692583823417,14,False
19.323302528068435,13,False
19.399679217902698,13,False
19.47605590773696,13,False
19.552432597571222,13,False
19.628809287405485,13,False
19.705185977239747,12,False
19.78156266707401,11,False
19.857939356908272,11,False
19.93431604674253,11,False
20.0106927365768,10,False
20.08706942641106,10,False
20.16344611624532,11,False
20.239822806079584,11,False
20.31619949591385,11,False
20.39257618574811,10,False
20.46895287558237,10,False
20.545329565416637,10,False
20.6217062552509,10,False
20.69808294508516,9,False
20.774459634919424,10,False
20.850836324753686,10,False
20.92721301458795,11,False
21.00358970442221,12,False
21.079966394256477,10,False
21.156343084090736,9,False
21.232719773925,9,False
21.30909646375926,11,False
21.385473153593523,11,False
21.461849843427785,11,False
21.538226533262048,11,False
21.61460322309631,10,False
21.69097991293057,11,False
21.767356602764835,11,False
21.843733292599097,12,False
21.92010998243336,10,False
21.996486672267626,11,False
22.072863362101888,11,False
22.14924005193615,13,False
22.225616741770413,12,False
22.301993431604675,12,False
22.378370121438937,12,False
22.4547468112732,12,False
22.531123501107466,12,False
22.607500190941725,12,False
22.683876880775987,12,False
22.76025357061025,12,False
22.83663026044451,12,False
22.91300695027877,12,False
22.98938364011304,12,False
23.0657603299473,12,False
23.14213701978156,12,False
23.218513709615824,13,False
23.29489039945009,12,False
23.371267089284352,12,False
23.44764377911861,11,False
23.52402046895288,12,False
23.60039715878714,12,False
23.6767738486214,13,False
23.753150538455664,12,False
23.82952722828993,12,False
23.90590391812419,12,False
23.98228060795845,12,False
24.058657297792717,13,False
24.135033987626976,12,False
24.21141067746124,12,False
24.2877873672955,12,False
24.364164057129763,11,False
24.440540746964025,12,False
24.516917436798288,12,False
24.593294126632557,11,False
24.669670816466816,11,False
24.74604750630108,11,False
24.82242419613534,10,False
24.898800885969603,10,False
24.975177575803865,10,False
25.051554265638128,10,False
25.12793095547239,11,False
25.204307645306653,11,False
25.280684335140915,11,False
25.357061024975177,11,False
25.43343771480944,11,False
25.509814404643706,11,False
25.586191094477964,11,False
25.662567784312227,11,False
25.73894447414649,11,False
25.81532116398075,11,False
25.89169785381501,11,False
25.96807454364928,10,False
26.044451233483542,10,False
26.120827923317805,10,False
26.197204613152067,11,False
26.27358130298633,11,False
26.349957992820592,10,False
26.42633468265485,11,False
26.50271137248912,11,False
26.57908806232338,10,False
26.65546475215764,10,False
26.731841441991904,10,False
26.80821813182617,10,False
26.88459482166043,11,False
26.96097151149469,11,False
27.037348201328957,10,False
27.113724891163216,10,False
27.19010158099748,9,False
27.266478270831744,9,False
27.342854960666006,9,False
27.41923165050027,9,False
27.49560834033453,9,False
27.571985030168797,9,False
27.648361720003056,9,False
27.72473840983732,10,False
27.80111509967158,12,False
27.877491789505843,11,False
27.953868479340105,11,False
28.030245169174368,11,False
28.10662185900863,11,False
28.18299854884289,11,False
28.259375238677155,11,False
28.335751928511417,11,False
28.41212861834568,11,False
28.488505308179946,10,False
28.564881998014204,11,False
28.64125868784847,11,False
28.717635377682733,11,False
28.794012067516995,10,False
28.870388757351257,9,False
28.94676544718552,9,False
29.023142137019786,10,False
29.099518826854045,10,False
29.175895516688307,10,False
29.25227220652257,10,False
29.32864889635683,10,False
29.40502558619109,10,False
29.48140227602536,10,False
29.55777896585962,10,False
29.63415565569388,10,False
29.710532345528144,11,False
29.78690903536241,11,False
29.86328572519667,10,False
29.93966241503093,10,False
30.0160391048652,10,False
30.09241579469946,10,False
30.16879248453372,9,False
30.245169174367984,9,False
30.32154586420225,10,False
30.39792255403651,10,False
30.47429924387077,9,False
30.550675933705037,9,False
30.627052623539296,9,False
30.70342931337356,9,False
30.77980600320782,9,False
30.856182693042083,9,False
30.932559382876345,9,False
31.008936072710608,8,False
31.08531276254487,8,False
31.16168945237913,8,False
31.2380661422134,8,False
31.31444283204766,8,False
31.390819521881923,9,False
31.467196211716185,8,False
31.543572901550448,8,False
31.61994959138471,9,False
31.696326281218973,9,False
31.772702971053235,10,False
31.849079660887497,9,False
31.92545635072176,9,False
32.00183304055602,9,False
32.078209730390284,9,False
32.15458642022455,9,False
32.23096311005881,8,False
32.30733979989307,8,False
32.383716489727334,8,False
32.4600931795616,9,False
32.53646986939586,7,False
32.61284655923012,7,False
32.68922324906438,8,False
32.765599938898646,8,False
32.84197662873291,7,False
32.91835331856717,6,False
32.99473000840143,6,False
33.071106698235695,7,False
33.14748338806996,5,False
33.22386007790423,5,False
33.30023676773849,5,False
33.37661345757275,5,False
33.452990147407014,5,False
33.52936683724128,7,False
33.60574352707554,6,False
33.6821202169098,7,False
33.758496906744064,7,False
33.834873596578326,7,False
33.91125028641259,7,False
33.98762697624685,8,False
34.06400366608111,8,False
34.140380355915376,8,False
34.21675704574964,8,False
34.2931337355839,9,False
34.36951042541816,7,False
34.445887115252425,6,False
34.52226380508669,8,False
34.59864049492095,8,False
34.67501718475521,8,False
34.751393874589475,8,False
34.82777056442374,7,False
34.904147254258,8,False
34.98052394409226,8,False
35.056900633926524,8,False
35.13327732376079,8,False
35.20965401359505,8,False
35.28603070342931,9,False
35.362407393263574,9,False
35.43878408309784,8,False
35.5151607729321,8,False
35.59153746276636,8,False
35.66791415260062,8,False
35.744290842434886,9,False
35.82066753226915,10,False
35.89704422210342,10,False
35.97342091193768,9,False
36.04979760177194,9,False
36.126174291606205,8,False
36.20255098144047,8,False
36.27892767127473,8,False
36.35530436110899,8,False
36.43168105094325,8,False
36.50805774077752,8,False
36.58443443061178,8,False
36.66081112044604,8,False
36.737187810280304,8,False
36.813564500114566,9,False
36.88994118994883,10,False
36.96631787978309,9,False
37.04269456961735,9,False
37.119071259451616,9,False
37.19544794928588,9,False
37.27182463912014,9,False
37.3482013289544,9,False
37.424578018788665,9,False
37.50095470862293,9,False
37.57733139845719,9,False
37.65370808829145,10,False
37.73008477812572,10,False
37.80646146795998,12,False
37.88283815779424,12,False
37.9592148476285,12,False
38.03559153746277,12,False
38.11196822729703,12,False
38.18834491713129,12,False
38.26472160696555,12,False
38.34109829679981,12,False
38.41747498663408,12,False
38.49385167646834,12,False
38.57022836630261,11,False
38.64660505613687,11,False
38.72298174597113,11,False
38.7993584358054,11,False
38.87573512563966,11,False
38.95211181547392,12,False
39.02848850530818,12,False
39.104865195142445,12,False
39.18124188497671,12,False
39.25761857481097,12,False
39.33399526464523,12,False
39.41037195447949,12,False
39.48674864431376,12,False
39.56312533414802,13,False
39.63950202398228,12,False
39.715878713816544,11,False
39.792255403650806,11,False
39.86863209348507,11,False
39.94500878331933,11,False
40.02138547315359,11,False
40.097762162987856,11,False
40.17413885282212,10,False
40.25051554265638,10,False
40.32689223249064,9,False
40.403268922324905,9,False
40.47964561215917,9,False
40.55602230199343,10,False
40.63239899182769,10,False
40.70877568166196,10,False
40.78515237149622,10,False
40.86152906133048,10,False
40.93790575116474,11,False
41.01428244099901,11,False
41.09065913083327,11,False
41.16703582066753,10,False
41.2434125105018,10,False
41.31978920033606,10,False
41.39616589017032,10,False
41.472542580004585,10,False
41.54891926983885,10,False
41.62529595967311,10,False
41.70167264950737,9,False
41.77804933934164,9,False
41.8544260291759,9,False
41.93080271901016,9,False
42.00717940884442,9,False
42.083556098678685,10,False
42.15993278851295,10,False
42.23630947834721,10,False
42.31268616818147,10,False
42.38906285801573,10,False
42.46543954785,9,False
42.54181623768426,9,False
42.61819292751852,9,False
42.69456961735278,10,False
42.770946307187046,10,False
42.84732299702131,11,False
42.92369968685557,11,False
43.00007637668983,10,False
43.076453066524095,10,False
43.15282975635836,10,False
43.22920644619262,10,False
43.30558313602688,10,False
43.381959825861145,9,False
43.45833651569541,9,False
43.53471320552967,9,False
43.61108989536393,9,False
43.687466585198194,8,False
43.76384327503246,8,False
43.84021996486672,8,False
43.91659665470099,8,False
43.99297334453525,7,False
44.06935003436951,7,False
44.145726724203776,7,False
44.22210341403804,7,False
44.2984801038723,8,False
44.37485679370656,8,False
44.451233483540825,8,False
44.52761017337509,7,False
44.60398686320935,8,False
44.68036355304361,9,False
44.75674024287788,9,False
44.83311693271214,10,False
44.9094936225464,10,False
44.98587031238066,9,False
45.06224700221493,10,False
45.13862369204919,12,False
45.21500038188345,12,False
45.29137707171771,11,False
45.36775376155197,12,False
45.44413045138624,11,False
45.5205071412205,12,False
45.59688383105476,11,False
45.67326052088902,11,False
45.749637210723286,11,False
45.82601390055755,10,False
45.90239059039181,10,False
45.97876728022607,10,False
46.055143970060335,10,False
46.1315206598946,11,False
46.20789734972886,11,False
46.28427403956312,11,False
46.360650729397385,12,False
46.43702741923165,9,False
46.51340410906592,10,False
46.58978079890018,10,False
46.66615748873444,12,False
46.742534178568704,12,False
46.818910868402966,11,False
46.89528755823723,11,False
46.97166424807149,10,False
47.04804093790575,9,False
47.124417627740016,9,False
47.20079431757428,9,False
47.27717100740854,10,False
47.3535476972428,10,False
47.429924387077065,9,False
47.50630107691133,9,False
47.58267776674559,9,False
47.65905445657985,9,False
47.73543114641412,8,False
47.81180783624838,8,False
47.88818452608264,8,False
47.9645612159169,8,False
48.04093790575117,9,False
48.11731459558543,10,False
48.19369128541969,11,False
48.27006797525395,13,False
48.34644466508821,13,False
48.42282135492248,13,False
48.49919804475674,13,False
48.575574734591,13,False
48.65195142442526,13,False
48.728328114259526,13,False
48.80470480409379,13,False
48.88108149392805,13,False
48.95745818376231,13,False
49.033834873596575,13,False
49.11021156343084,13,False
49.18658825326511,13,False
49.26296494309937,13,False
49.33934163293363,13,False
49.41571832276789,13,False
49.49209501260216,13,False
49.56847170243642,13,False
49.64484839227068,13,False
49.721225082104944,13,False
49.797601771939206,13,False
49.87397846177347,13,False
49.95035515160773,13,False
50.02673184144199,13,False
50.103108531276256,12,False
50.17948522111052,12,False
50.25586191094478,12,False
50.33223860077904,11,False
50.408615290613305,12,False
50.48499198044757,12,False
50.56136867028183,12,False
50.63774536011609,12,False
50.71412204995036,12,False
50.79049873978462,12,False
50.86687542961888,12,False
50.94325211945314,11,False
51.01962880928741,11,False
51.09600549912167,11,False
51.17238218895593,11,False
51.24875887879019,11,False
51.32513556862445,11,False
51.40151225845872,11,False
51.47788894829298,11,False
51.55426563812724,11,False
51.6306423279615,9,False
51.707019017795766,9,False
51.78339570763003,9,False
51.8597723974643,9,False
51.93614908729856,10,False
52.01252577713282,12,False
52.088902466967085,12,False
52.16527915680135,12,False
52.24165584663561,13,False
52.31803253646987,13,False
52.39440922630413,12,False
52.4707859161384,10,False
52.54716260597266,10,False
52.62353929580692,11,False
52.699915985641184,10,False
52.776292675475446,9,False
52.85266936530971,10,False
52.92904605514397,11,False
53.00542274497823,12,False
53.081799434812496,12,False
53.15817612464676,10,False
53.23455281448102,10,False
53.31092950431528,11,False
53.387306194149545,11,False
53.46368288398381,11,False
53.54005957381807,13,False
53.61643626365233,10,False
53.6928129534866,12,False
53.76918964332086,13,False
53.84556633315512,12,False
53.92194302298938,13,False
53.99831971282365,12,False
54.07469640265791,13,False
54.15107309249217,13,False
54.22744978232643,13,False
54.30382647216069,13,False
54.38020316199496,13,False
54.45657985182922,12,False
54.53295654166349,12,False
54.60933323149775,12,False
54.68570992133201,11,False
54.76208661116628,12,False
54.83846330100054,13,False
54.9148399908348,13,False
54.99121668066906,13,False
55.067593370503324,12,False
55.14397006033759,12,False
55.22034675017185,12,False
55.29672344000611,13,False
55.37310012984037,11,False
55.44947681967464,12,False
55.5258535095089,12,False
55.60223019934316,10,False
55.67860688917742,9,False
55.754983579011686,9,False
55.83136026884595,9,False
55.90773695868021,10,False
55.98411364851447,10,False
56.060490338348735,10,False
56.136867028183,12,False
56.21324371801726,13,False
56.28962040785152,13,False
56.365997097685785,11,False
56.44237378752005,12,False
56.51875047735431,12,False
56.59512716718857,11,False
56.671503857022834,11,False
56.7478805468571,11,False
56.82425723669136,10,False
56.90063392652562,12,False
56.97701061635989,10,False
57.05338730619415,11,False
57.12976399602841,11,False
57.20614068586268,13,False
57.28251737569694,13,False
57.3588940655312,13,False
57.435270755365465,13,False
57.51164744519973,13,False
57.58802413503399,14,False
57.66440082486825,11,False
57.74077751470252,10,False
57.81715420453678,10,False
57.89353089437104,11,False
57.9699075842053,11,False
58.04628427403957,10,False
58.12266096387383,12,False
58.19903765370809,11,False
58.27541434354235,11,False
58.35179103337661,11,False
58.42816772321088,11,False
58.50454441304514,12,False
58.5809211028794,13,False
58.65729779271366,13,False
58.733674482547926,12,False
58.81005117238219,12,False
58.88642786221645,13,False
58.96280455205071,10,False
59.039181241884975,9,False
59.11555793171924,10,False
59.1919346215535,10,False
59.26831131138776,10,False
59.344688001222025,9,False
59.42106469105629,9,False
59.49744138089055,8,False
59.57381807072481,8,False
59.650194760559074,9,False
59.72657145039334,9,False
59.802948140227606,10,False
59.87932483006187,9,False
59.95570151989613,7,False
60.03207820973039,9,False
60.108454899564656,10,False
60.18483158939892,8,False
60.26120827923318,7,False
60.33758496906744,7,False
60.413961658901705,8,False
60.49033834873597,10,False
60.56671503857023,11,False
60.64309172840449,11,False
60.71946841823876,12,False
60.79584510807302,10,False
60.87222179790728,11,False
60.94859848774154,10,False
61.02497517757581,10,False
61.10135186741007,10,False
61.17772855724433,10,False
61.25410524707859,11,False
61.33048193691285,10,False
61.40685862674712,10,False
61.48323531658138,10,False
61.55961200641564,9,False
61.6359886962499,9,False
61.712365386084166,9,False
61.78874207591843,9,False
61.86511876575269,10,False
61.94149545558695,8,False
62.017872145421215,10,False
62.09424883525548,9,False
62.17062552508974,9,False
62.247002214924,11,False
62.323378904758265,11,False
62.39975559459253,10,False
62.4761322844268,11,False
62.55250897426106,11,False
62.62888566409532,13,False
62.705262353929584,11,False
62.781639043763846,12,False
62.85801573359811,13,False
62.93439242343237,13,False
63.01076911326663,12,False
63.087145803100896,11,False
63.16352249293516,10,False
63.23989918276942,10,False
63.31627587260368,10,False
63.392652562437945,10,False
63.46902925227221,10,False
63.54540594210647,11,False
63.62178263194073,10,False
63.698159321775,10,False
63.77453601160926,11,False
63.85091270144352,12,False
63.92728939127778,13,False
64.00366608111204,14,False
64.0800427709463,14,False
64.15641946078057,12,False
64.23279615061483,11,False
64.3091728404491,10,False
64.38554953028336,11,False
64.46192622011762,11,False
64.53830290995188,11,False
64.61467959978614,12,False
64.6910562896204,11,False
64.76743297945467,11,False
64.84380966928893,11,False
64.92018635912319,10,False
64.99656304895746,11,False
65.07293973879172,11,False
65.14931642862598,10,False
65.22569311846024,10,False
65.3020698082945,10,False
65.37844649812877,10,False
65.45482318796303,9,False
65.53119987779729,9,False
65.60757656763155,9,False
65.68395325746582,9,False
65.76032994730008,8,False
65.83670663713434,8,False
65.9130833269686,8,False
65.98946001680287,7,False
66.06583670663713,7,False
66.14221339647139,7,False
66.21859008630565,8,False
66.29496677613992,8,False
66.37134346597418,8,False
66.44772015580845,8,False
66.52409684564272,8,False
66.60047353547698,8,False
66.67685022531124,8,False
66.7532269151455,8,False
66.82960360497977,8,False
66.90598029481403,8,False
66.98235698464829,8,False
67.05873367448255,9,False
67.13511036431682,9,False
67.21148705415108,9,False
67.28786374398534,9,False
67.3642404338196,8,False
67.44061712365387,8,False
67.51699381348813,8,False
67.59337050332239,9,False
67.66974719315665,9,False
67.74612388299091,9,False
67.82250057282518,9,False
67.89887726265944,9,False
67.9752539524937,9,False
68.05163064232796,9,False
68.12800733216223,9,False
68.20438402199649,9,False
68.28076071183075,9,False
68.35713740166501,9,False
68.43351409149928,10,False
68.50989078133354,11,False
68.5862674711678,10,False
68.66264416100206,11,False
68.73902085083633,11,False
68.81539754067059,12,False
68.89177423050485,12,False
68.96815092033911,11,False
69.04452761017338,11,False
69.12090430000764,11,False
69.1972809898419,11,False
69.27365767967616,12,False
69.35003436951042,12,False
69.42641105934469,11,False
69.50278774917895,11,False
69.57916443901321,11,False
69.65554112884747,11,False
69.73191781868174,11,False
69.808294508516,10,False
69.88467119835026,10,False
69.96104788818452,10,False
70.03742457801879,10,False
70.11380126785305,10,False
70.19017795768731,9,False
70.26655464752157,9,False
70.34293133735584,10,False
70.4193080271901,9,False
70.49568471702436,8,False
70.57206140685862,9,False
70.64843809669289,10,False
70.72481478652715,10,False
70.80119147636141,9,False
70.87756816619567,7,False
70.95394485602993,7,False
71.0303215458642,7,False
71.10669823569846,7,False
71.18307492553272,8,False
71.25945161536698,8,False
71.33582830520125,8,False
71.41220499503551,9,False
71.48858168486977,9,False
71.56495837470403,8,False
71.6413350645383,9,False
71.71771175437256,9,False
71.79408844420684,8,False
71.8704651340411,8,False
71.94684182387536,8,False
72.02321851370962,8,False
72.09959520354388,8,False
72.17597189337815,7,False
72.25234858321241,8,False
72.32872527304667,8,False
72.40510196288093,8,False
72.4814786527152,8,False
72.55785534254946,8,False
72.63423203238372,8,False
72.71060872221798,8,False
72.78698541205225,9,False
72.86336210188651,10,False
72.93973879172077,10,False
73.01611548155503,12,False
73.0924921713893,11,False
73.16886886122356,10,False
73.24524555105782,10,False
73.32162224089208,9,False
73.39799893072635,9,False
73.47437562056061,9,False
73.55075231039487,9,False
73.62712900022913,9,False
73.7035056900634,9,False
73.77988237989766,9,False
73.85625906973192,9,False
73.93263575956618,8,False
74.00901244940044,7,False
74.0853891392347,7,False
74.16176582906897,7,False
74.23814251890323,7,False
74.3145192087375,7,False
74.39089589857176,6,False
74.46727258840602,8,False
74.54364927824028,8,False
74.62002596807454,9,False
74.6964026579088,9,False
74.77277934774307,9,False
74.84915603757733,10,False
74.92553272741159,10,False
75.00190941724586,11,False
75.07828610708012,11,False
75.15466279691438,11,False
75.23103948674864,12,False
75.3074161765829,11,False
75.38379286641717,11,False
75.46016955625143,11,False
75.53654624608569,11,False
75.61292293591995,11,False
75.68929962575422,11,False
75.76567631558848,11,False
75.84205300542274,11,False
75.918429695257,11,False
75.99480638509127,11,False
76.07118307492553,11,False
76.14755976475979,11,False
76.22393645459405,10,False
76.30031314442832,9,False
76.37668983426258,10,False
76.45306652409684,9,False
76.5294432139311,9,False
76.60581990376537,9,False
76.68219659359963,9,False
76.75857328343389,10,False
76.83494997326815,11,False
76.91132666310241,11,False
76.98770335293668,11,False
77.06408004277094,11,False
77.14045673260522,13,False
77.21683342243948,13,False
77.29321011227374,13,False
77.369586802108,13,False
77.44596349194227,13,False
77.52234018177653,11,False
77.59871687161079,10,False
77.67509356144505,11,False
77.75147025127931,11,False
77.82784694111358,11,False
77.90422363094784,11,False
77.9806003207821,11,False
78.05697701061636,12,False
78.13335370045063,11,False
78.20973039028489,12,False
78.28610708011915,13,False
78.36248376995341,13,False
78.43886045978768,13,False
78.51523714962194,13,False
78.5916138394562,13,False
78.66799052929046,12,False
78.74436721912473,12,False
78.82074390895899,11,False
78.89712059879325,10,False
78.97349728862751,10,False
79.04987397846178,10,False
79.12625066829604,11,False
79.2026273581303,10,False
79.27900404796456,10,False
79.35538073779882,10,False
79.43175742763309,9,False
79.50813411746735,9,False
79.58451080730161,9,False
79.66088749713587,10,False
79.73726418697014,10,False
79.8136408768044,10,False
79.89001756663866,9,False
79.96639425647292,9,False
80.04277094630719,9,False
80.11914763614145,8,False
80.19552432597571,8,False
80.27190101580997,8,False
80.34827770564424,7,False
80.4246543954785,7,False
80.50103108531276,8,False
80.57740777514702,8,False
80.65378446498129,8,False
80.73016115481555,8,False
80.80653784464981,8,False
80.88291453448407,8,False
80.95929122431833,9,False
81.0356679141526,9,False
81.11204460398686,10,False
81.18842129382112,9,False
81.26479798365538,10,False
81.34117467348965,9,False
81.41755136332391,9,False
81.49392805315817,9,False
81.57030474299243,9,False
81.6466814328267,10,False
81.72305812266096,10,False
81.79943481249522,10,False
81.87581150232948,10,False
81.95218819216375,10,False
82.02856488199801,10,False
82.10494157183227,11,False
82.18131826166653,9,False
82.2576949515008,10,False
82.33407164133506,10,False
82.41044833116933,10,False
82.4868250210036,10,False
82.56320171083786,10,False
82.63957840067212,10,False
82.71595509050638,13,False
82.79233178034065,13,False
82.86870847017491,12,False
82.94508516000917,11,False
83.02146184984343,11,False
83.0978385396777,11,False
83.17421522951196,12,False
83.25059191934622,12,False
83.32696860918048,12,False
83.40334529901475,11,False
83.47972198884901,10,False
83.55609867868327,10,False
83.63247536851753,10,False
83.7088520583518,10,False
83.78522874818606,9,False
83.86160543802032,8,False
83.93798212785458,8,False
84.01435881768884,8,False
84.0907355075231,9,False
84.16711219735737,10,False
84.24348888719163,10,False
84.3198655770259,10,False
84.39624226686016,10,False
84.47261895669442,10,False
84.54899564652868,9,False
84.62537233636294,9,False
84.7017490261972,9,False
84.77812571603147,8,False
84.85450240586573,10,False
84.93087909569999,10,False
85.00725578553426,9,False
85.08363247536852,9,False
85.16000916520278,9,False
85.23638585503704,9,False
85.3127625448713,9,False
85.38913923470557,10,False
85.46551592453983,10,False
85.54189261437409,10,False
85.61826930420835,10,False
85.69464599404262,10,False
85.77102268387688,10,False
85.84739937371114,10,False
85.9237760635454,10,False
86.00015275337967,10,False
86.07652944321393,10,False
86.15290613304819,10,False
86.22928282288245,10,False
86.30565951271672,10,False
86.38203620255098,10,False
86.45841289238524,10,False
86.5347895822195,10,False
86.61116627205377,10,False
86.68754296188803,10,False
86.76391965172229,11,False
86.84029634155655,10,False
86.91667303139081,10,False
86.99304972122508,11,False
87.06942641105934,10,False
87.1458031008936,11,False
87.22217979072786,8,False
87.29855648056213,7,False
87.37493317039639,8,False
87.45130986023065,8,False
87.52768655006491,8,False
87.60406323989918,8,False
87.68043992973344,9,False
87.75681661956772,9,False
87.83319330940198,9,False
87.90956999923624,7,False
87.9859466890705,7,False
88.06232337890476,7,False
88.13870006873903,7,False
88.21507675857329,6,False
88.29145344840755,6,False
88.36783013824181,6,False
88.44420682807608,7,False
88.52058351791034,8,False
